doctor_id,first_name,last_name,specialization,appointment_date,appointment_time,appointment_duration,appointment_type,availability_status
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-27,14:15,30,Skin Screening,Cancelled
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-27,14:45,30,Follow-up,Booked
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-27,15:15,30,Skin Screening,Cancelled
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-27,15:45,45,Procedure,Booked
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-27,16:30,45,Consultation,Booked
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-29,09:00,45,Procedure,Booked
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-29,09:45,30,Consultation,Booked
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-29,10:15,30,Procedure,Available
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-29,10:45,30,Procedure,Booked
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-29,11:15,45,Skin Screening,Booked
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-29,12:45,30,Procedure,Available
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-29,13:15,30,Procedure,Booked
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-29,13:45,30,Consultation,Booked
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-29,14:15,45,Follow-up,Booked
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-29,15:00,30,Skin Screening,Booked
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-29,15:30,30,Skin Screening,Booked
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-29,16:00,30,Skin Screening,Booked
DOC0015,Brandon,Lawrence,Dermatologist,2025-08-29,16:30,30,Procedure,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-04,09:00,60,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-04,10:00,45,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-04,10:45,75,Post-Surgery,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-04,12:00,60,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-04,13:00,60,Injury Assessment,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-04,14:00,75,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-04,15:15,45,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-04,16:00,45,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-04,16:45,75,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-05,09:00,60,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-05,10:00,60,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-05,11:00,45,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-05,11:45,75,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-05,13:00,60,Post-Surgery,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-05,14:00,45,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-05,14:45,45,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-05,16:15,45,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-06,09:00,60,Initial Consultation,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-06,10:00,45,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-06,10:45,60,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-06,11:45,45,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-06,13:15,75,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-06,14:30,45,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-06,15:15,60,Post-Surgery,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-06,16:15,60,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-07,10:00,75,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-07,12:30,45,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-07,13:15,45,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-07,14:00,60,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-07,15:00,75,Initial Consultation,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-07,16:15,60,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-08,09:00,60,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-08,10:00,45,Follow-up,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-08,12:15,75,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-08,13:30,75,Injury Assessment,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-08,14:45,75,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-08,16:00,75,Follow-up,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-11,09:00,45,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-11,09:45,60,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-11,10:45,45,Post-Surgery,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-11,11:30,75,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-11,14:00,75,Injury Assessment,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-11,15:15,75,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-11,16:30,45,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-12,09:00,75,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-12,10:15,60,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-12,12:15,45,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-12,13:00,45,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-12,13:45,45,Post-Surgery,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-12,15:15,60,Initial Consultation,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-12,16:15,60,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-13,09:00,75,Post-Surgery,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-13,10:15,75,Follow-up,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-13,11:30,60,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-13,12:30,45,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-13,13:15,60,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-13,14:15,75,Injury Assessment,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-13,15:30,75,Initial Consultation,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-13,16:45,60,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-14,09:00,75,Initial Consultation,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-14,10:15,60,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-14,11:15,45,Injury Assessment,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-14,12:00,60,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-14,13:00,60,Follow-up,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-14,14:00,75,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-14,15:15,45,Follow-up,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-14,16:00,75,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-15,11:30,75,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-15,12:45,45,Injury Assessment,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-15,13:30,45,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-15,14:15,60,Initial Consultation,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-15,15:15,60,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-18,09:00,75,Initial Consultation,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-18,11:30,45,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-18,12:15,75,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-18,13:30,60,Initial Consultation,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-18,14:30,45,Follow-up,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-18,15:15,75,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-18,16:30,75,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-19,09:00,75,Initial Consultation,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-19,11:30,75,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-19,12:45,45,Post-Surgery,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-19,14:15,60,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-19,15:15,45,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-19,16:00,60,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-20,09:00,75,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-20,10:15,45,Injury Assessment,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-20,11:00,75,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-20,12:15,60,Initial Consultation,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-20,13:15,75,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-20,14:30,75,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-20,15:45,45,Post-Surgery,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-20,16:30,45,Injury Assessment,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-21,09:00,75,Post-Surgery,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-21,10:15,60,Initial Consultation,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-21,11:15,75,Post-Surgery,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-21,12:30,75,Injury Assessment,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-21,13:45,75,Initial Consultation,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-21,15:00,45,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-21,15:45,60,Follow-up,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-21,16:45,45,Post-Surgery,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-25,09:45,75,Injury Assessment,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-25,11:00,60,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-25,12:00,45,Injury Assessment,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-25,12:45,45,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-25,13:30,45,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-25,14:15,60,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-25,15:15,45,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-25,16:00,75,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-26,09:00,45,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-26,09:45,60,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-26,10:45,60,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-26,11:45,45,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-26,12:30,75,Initial Consultation,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-26,13:45,60,Post-Surgery,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-26,14:45,45,Follow-up,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-26,15:30,60,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-26,16:30,60,Initial Consultation,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-28,09:00,45,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-28,09:45,75,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-28,11:00,60,Injury Assessment,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-28,12:00,75,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-28,13:15,75,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-28,14:30,60,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-28,15:30,60,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-28,16:30,45,Injury Assessment,Cancelled
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-29,09:00,45,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-29,10:30,75,Injury Assessment,Available
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-29,11:45,60,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-29,12:45,45,Follow-up,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-29,13:30,75,Post-Surgery,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-29,14:45,45,Initial Consultation,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-29,15:30,45,Injury Assessment,Booked
DOC0016,Jennifer,Thompson,Orthopedist,2025-08-29,16:15,75,Initial Consultation,Cancelled
DOC0017,Brian,Ware,Primary Care Physician,2025-08-04,09:00,30,Follow-up,Cancelled
DOC0017,Brian,Ware,Primary Care Physician,2025-08-04,10:00,45,Annual Physical,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-04,11:30,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-04,12:00,45,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-04,12:45,30,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-04,13:15,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-04,13:45,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-04,14:15,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-04,14:45,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-04,15:15,30,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-04,15:45,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-04,16:45,30,Annual Physical,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-05,09:00,45,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-05,09:45,45,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-05,10:30,45,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-05,11:15,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-05,11:45,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-05,12:15,30,Sick Visit,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-05,12:45,30,Annual Physical,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-05,13:15,45,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-05,14:00,30,New Patient,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-05,14:30,30,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-05,15:00,30,New Patient,Cancelled
DOC0017,Brian,Ware,Primary Care Physician,2025-08-05,16:00,30,Sick Visit,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-05,16:30,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-06,09:00,45,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-06,09:45,45,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-06,11:15,45,Annual Physical,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-06,12:00,30,Sick Visit,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-06,12:30,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-06,13:00,30,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-06,13:30,30,Annual Physical,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-06,14:00,30,Follow-up,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-06,14:30,30,Follow-up,Cancelled
DOC0017,Brian,Ware,Primary Care Physician,2025-08-06,15:00,45,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-06,15:45,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-06,16:15,30,Sick Visit,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-06,16:45,45,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-07,10:30,45,Annual Physical,Cancelled
DOC0017,Brian,Ware,Primary Care Physician,2025-08-07,12:00,30,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-07,12:30,45,Sick Visit,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-07,13:15,45,Annual Physical,Cancelled
DOC0017,Brian,Ware,Primary Care Physician,2025-08-07,14:00,45,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-07,14:45,45,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-07,15:30,30,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-07,16:00,30,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-07,16:30,45,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-08,09:00,45,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-08,09:45,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-08,10:45,30,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-08,11:45,45,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-08,12:30,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-08,13:30,45,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-08,14:15,45,New Patient,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-08,15:00,45,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-08,15:45,45,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-08,16:30,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-11,09:00,45,Follow-up,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-11,09:45,45,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-11,10:30,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-11,11:00,30,Annual Physical,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-11,11:30,45,Sick Visit,Cancelled
DOC0017,Brian,Ware,Primary Care Physician,2025-08-11,12:15,45,Sick Visit,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-11,13:00,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-11,13:30,45,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-11,14:15,30,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-11,14:45,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-11,16:15,45,Follow-up,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-12,09:45,45,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-12,10:30,45,Sick Visit,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-12,12:00,45,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-12,13:30,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-12,14:00,45,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-12,14:45,45,Sick Visit,Cancelled
DOC0017,Brian,Ware,Primary Care Physician,2025-08-12,15:30,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-12,16:00,45,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-12,16:45,30,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-15,09:00,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-15,09:30,30,Sick Visit,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-15,10:00,45,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-15,11:30,45,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-15,12:15,30,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-15,12:45,45,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-15,13:30,45,New Patient,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-15,14:15,45,Follow-up,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-15,15:00,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-15,16:00,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-15,16:30,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-18,09:00,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-18,09:30,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-18,10:00,30,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-18,10:30,30,Annual Physical,Cancelled
DOC0017,Brian,Ware,Primary Care Physician,2025-08-18,11:00,45,New Patient,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-18,11:45,30,Annual Physical,Cancelled
DOC0017,Brian,Ware,Primary Care Physician,2025-08-18,12:15,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-18,12:45,30,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-18,13:15,45,New Patient,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-18,14:00,30,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-18,14:30,45,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-18,15:15,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-18,15:45,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-18,16:45,45,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-19,09:00,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-19,09:30,45,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-19,10:15,30,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-19,10:45,30,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-19,11:15,45,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-19,12:00,45,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-19,12:45,45,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-19,13:30,45,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-19,14:15,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-19,15:15,30,New Patient,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-19,15:45,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-19,16:15,45,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-20,09:00,45,Annual Physical,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-20,09:45,30,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-20,10:15,30,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-20,10:45,45,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-20,11:30,45,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-20,12:15,45,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-20,14:30,45,Sick Visit,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-20,15:15,30,Sick Visit,Cancelled
DOC0017,Brian,Ware,Primary Care Physician,2025-08-20,15:45,30,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-20,16:15,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-20,16:45,30,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-25,09:00,45,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-25,10:30,45,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-25,11:15,30,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-25,11:45,30,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-25,12:15,30,Sick Visit,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-25,12:45,30,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-25,13:15,30,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-25,13:45,45,Sick Visit,Available
DOC0017,Brian,Ware,Primary Care Physician,2025-08-25,14:30,30,New Patient,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-25,15:00,45,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-25,15:45,45,Annual Physical,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-25,16:30,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-26,09:30,30,Follow-up,Cancelled
DOC0017,Brian,Ware,Primary Care Physician,2025-08-26,10:00,30,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-26,10:30,30,Follow-up,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-26,11:00,30,Sick Visit,Booked
DOC0017,Brian,Ware,Primary Care Physician,2025-08-26,12:00,30,New Patient,Booked
